"","iso3c","year","realGDP2019","potentialoutput2019","outputgap2019","NAWRU2019","fiscalbalance2019","primarybalance2019","CAB2019","oneoffeffects2019","structuralbalance2019","realGDP2020","potentialoutput2020","outputgap2020","NAWRU2020","fiscalbalance2020","primarybalance2020","CAB2020","oneoffeffects2020","structuralbalance2020","population","potentialoutput2007e100"
"1298","SWE","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,1861.329,1823.356,2.0826092,1.762123,NA,NA,NA,NA,NA,8192.437,NA
"1299","SWE","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,1881.804,1859.943,1.1753176,1.780639,NA,NA,NA,NA,NA,8222.286,NA
"1300","SWE","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,1851.695,1893.838,-2.2252887,1.776958,NA,NA,NA,NA,NA,8251.54,NA
"1301","SWE","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,1885.025,1926.164,-2.1357691,1.769905,NA,NA,NA,NA,NA,8275.599,NA
"1302","SWE","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,1956.657,1962.569,-0.3012304,1.704183,NA,NA,NA,NA,NA,8293.678,NA
"1303","SWE","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.533,2002.791,0.1868603,1.659387,NA,NA,NA,NA,NA,8310.531,54.71777653
"1304","SWE","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.455,2040.846,-1.8811297,1.696221,NA,NA,NA,NA,NA,8320.503,55.75746813
"1305","SWE","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,2027.459,2080.747,-2.5610184,1.761765,NA,NA,NA,NA,NA,8325.263,56.84759386
"1306","SWE","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,2065.993,2122.735,-2.6730702,1.855349,NA,NA,NA,NA,NA,8329.033,57.99473802
"1307","SWE","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,2153.375,2168.251,-0.6860623,1.950935,NA,NA,NA,NA,NA,8336.605,59.23826983
"1308","SWE","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,2199.896,2214.301,-0.6505575,2.133354,NA,NA,NA,NA,NA,8350.386,60.49639093
"1309","SWE","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,2259.102,2259.277,-0.0077449,2.384174,NA,NA,NA,NA,NA,8369.829,61.72516953
"1310","SWE","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,2334.869,2304.934,1.2987501,2.680141,NA,NA,NA,NA,NA,8397.804,62.97255356
"1311","SWE","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,2394.619,2347.959,1.9872828,3.071166,NA,NA,NA,NA,NA,8436.489,64.14802935
"1312","SWE","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,2458.192,2392.891,2.7289486,3.546101,NA,NA,NA,NA,NA,8492.964,65.37560584
"1313","SWE","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,2476.743,2432.496,1.8190085,4.095462,NA,NA,NA,NA,NA,8558.835,66.45764462
"1314","SWE","1991",2448.36,NA,NA,NA,NA,NA,NA,NA,NA,2448.36,2462.339,-0.5677137,4.739867,NA,NA,NA,NA,NA,8617.375,67.27297813
"1315","SWE","1992",2419.994,NA,NA,NA,NA,NA,NA,NA,NA,2419.994,2487.999,-2.7333319,5.453376,NA,NA,NA,NA,NA,8668.067,67.97402888
"1316","SWE","1993",2370.006,NA,NA,NA,NA,NA,NA,NA,NA,2370.006,2513.82,-5.7209435,6.230062,NA,NA,NA,NA,NA,8718.561,68.67947828
"1317","SWE","1994",2464.143,NA,NA,NA,NA,NA,NA,NA,NA,2464.143,2561.781,-3.8113386,6.707939,NA,NA,NA,NA,NA,8780.745,69.98980936
"1318","SWE","1995",2562.67,2625.124,-2.3790851,6.979637,-7.02341,-1.9168296,-5.7078,NA,NA,2562.67,2620.141,-2.1934446,7.021256,-7.02341,-1.9168296,-5.8104,NA,NA,8826.939,71.58424903
"1319","SWE","1996",2604.054,2684.906,-3.0113672,7.340417,-3.1122417,2.0793052,-1.447,NA,NA,2604.054,2679.651,-2.8211552,7.314189,-3.1122417,2.0793052,-1.5521,NA,NA,8840.998,73.21010759
"1320","SWE","1997",2684.757,2753.084,-2.4818504,7.524343,-1.5599763,3.4692963,-0.1875,NA,NA,2684.757,2747.555,-2.2856131,7.419089,-1.5599763,3.4692963,-0.296,NA,NA,8846.062,75.06529662
"1321","SWE","1998",2799.155,2832.606,-1.1809119,7.402747,0.851788,5.2160202,1.5048,NA,NA,2799.155,2826.51,-0.9677937,7.24413,0.851788,5.2160202,1.387,NA,NA,8850.974,77.2224074
"1322","SWE","1999",2919.833,2917.134,0.0925194,7.277112,0.6372586,4.5078369,0.5861,NA,NA,2919.833,2910.467,0.3218048,7.035104,0.6372586,4.5078369,0.4593,NA,NA,8857.874,79.51617662
"1323","SWE","2000",3062.161,3009.843,1.7382169,7.103873,3.1650174,6.5146302,2.2038,NA,NA,3062.161,3001.514,2.0205521,6.790353,3.1650174,6.5146302,2.0477,NA,NA,8872.109,82.00365005
"1324","SWE","2001",3107.111,3105.589,0.0489962,6.880432,1.4203604,4.0864283,1.3933,NA,NA,3107.111,3097.08,0.3238798,6.445597,1.4203604,4.0864283,1.2413,NA,NA,8895.96,84.61458601
"1325","SWE","2002",3175.345,3200.888,-0.7979959,6.713975,-1.4298609,1.5212834,-0.9886,NA,NA,3175.345,3191.184,-0.4963425,6.252159,-1.4298609,1.5212834,-1.1554,NA,NA,8924.958,87.18557901
"1326","SWE","2003",3246.619,3293.954,-1.4370138,6.58199,-1.2420222,0.8990899,-0.4474,NA,NA,3246.619,3284.741,-1.1605646,6.11087,-1.2420222,0.8990899,-0.6002,NA,NA,8958.229,89.74162755
"1327","SWE","2004",3387.072,3385.152,0.0567222,6.518573,0.3539283,2.0960436,0.3226,NA,NA,3387.072,3378.348,0.2582364,6.048451,0.3539283,2.0960436,0.2111,NA,NA,8993.531,92.29904213
"1328","SWE","2005",3485.158,3473.667,0.3308142,6.48784,1.8458391,3.6460842,1.6629,NA,NA,3485.158,3469.095,0.4630185,6.094674,1.8458391,3.6460842,1.5898,NA,NA,9029.572,94.77831934
"1329","SWE","2006",3645.562,3567.499,2.1881853,6.450515,2.2492215,3.9268246,1.0392,NA,NA,3645.562,3565.258,2.2523942,6.113153,2.2492215,3.9268246,1.0036,NA,NA,9080.505,97.40556579
"1330","SWE","2007",3770.637,3661.184,2.989538,6.425536,3.3574674,5.0656573,1.7043,NA,NA,3770.637,3660.22,3.0166846,6.156643,3.3574674,5.0656573,1.6892,NA,NA,9148.092,100
"1331","SWE","2008",3761.501,3743.832,0.4719591,6.484253,1.9160807,3.5384145,1.6551,NA,NA,3761.501,3743.589,0.4784634,6.263005,1.9160807,3.5384145,1.6515,NA,NA,9219.637,102.2777046
"1332","SWE","2009",3602.148,3803.887,-5.3034868,6.733197,-0.7131839,0.4758763,2.2196,NA,NA,3602.148,3804.214,-5.3116391,6.544234,-0.7131839,0.4758763,2.2242,NA,NA,9298.515,103.9340258
"1333","SWE","2010",3825.086,3873.991,-1.2623874,6.779652,-0.0460212,1.0390486,0.6521,0,0.6521,3825.086,3872.272,-1.2185539,6.652385,-0.0460212,1.0390486,0.6278,0,0.6278,9378.126,105.7934223
"1334","SWE","2011",3941.84,3940.808,0.0261959,6.758311,-0.22965,0.9344101,-0.2441,0,-0.2441,3941.84,3936.833,0.1271724,6.709191,-0.22965,0.9344101,-0.3,0,-0.3,9449.213,107.557278
"1335","SWE","2012",3916.968,4000.266,-2.0823063,6.831393,-1.0115902,-0.0858933,0.1399,0,0.1399,3916.968,3995.508,-1.9657062,6.831678,-1.0115902,-0.0858933,0.0754,0,0.0754,9519.374,109.1603237
"1336","SWE","2013",3959.578,4066.378,-2.6264201,6.819228,-1.4011975,-0.5765806,0.0512,0,0.0512,3959.578,4060.483,-2.4850445,6.89735,-1.4011975,-0.5765806,-0.027,0,-0.027,9600.378,110.9354902
"1337","SWE","2014",4068.359,4144.543,-1.8381673,6.764837,-1.530307,-0.8344959,-0.5138,0,-0.5138,4068.359,4136.932,-1.6575751,6.927378,-1.530307,-0.8344959,-0.6137,0,-0.6137,9696.109,113.0241352
"1338","SWE","2015",4248.213,4234.504,0.3237504,6.644806,-0.0024952,0.588059,-0.1815,0,-0.1815,4248.213,4224.032,0.5724671,6.90493,-0.0024952,0.588059,-0.3191,0,-0.3191,9799.186,115.4037735
"1339","SWE","2016",4350.724,4328.188,0.5206817,6.51573,0.9916892,1.533539,0.7038,0,0.7038,4350.724,4313.812,0.8556715,6.899993,0.9916892,1.533539,0.5185,0,0.5185,9923.085,117.8566316
"1340","SWE","2017",4455.657,4425.548,0.6803379,6.393234,1.4327708,1.9054993,1.0565,0,1.0565,4455.657,4406.392,1.1180444,6.888156,1.4327708,1.9054993,0.8145,0,0.8145,10057.698,120.3859877
"1341","SWE","2018",4559.207,4520.253,0.8617703,6.216113,0.812881,1.3180663,0.3363,0,0.3363,4554.804,4494.068,1.3514706,6.852484,0.790271,1.293686,0.0429,0,0.0429,10175.214,122.7813629
"1342","SWE","2019",4610.554,4604.58,0.1297447,6.105118,0.2510744,0.8122261,0.1793,0,0.1793,4610.915,4576.008,0.7628178,6.808332,0.4935274,0.8779125,0.0717,0,0.0717,10278.894,125.0200261
"1343","SWE","2020",4657.731,4684.852,-0.578919,5.945109,0.113442,0.7425835,0.4336,0,0.4336,4331.369,4623.959,-6.3276946,6.936669,-5.5916578,-5.2770788,-2.0924,0,-2.0924,10373.459,126.330084
"1344","SWE","2021",4720.693,4761.974,-0.8668761,5.75757,0.1233415,0.6726946,0.6027,0,0.6027,4516.997,4688.276,-3.653344,6.746982,-2.190611,-1.8478228,-0.1703,0,-0.1703,10456.447,128.0872734
"1345","MLT","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346","MLT","1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","MLT","1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.264,NA
"1348","MLT","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.56,NA
"1349","MLT","1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.759,NA
"1350","MLT","1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.808,NA
"1351","MLT","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.473,NA
"1352","MLT","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.536,NA
"1353","MLT","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.258,NA
"1354","MLT","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.555,NA
"1355","MLT","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.581,NA
"1356","MLT","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.447,NA
"1357","MLT","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.449,NA
"1358","MLT","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.202,NA
"1359","MLT","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.238,NA
"1360","MLT","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.374,NA
"1361","MLT","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.752,NA
"1362","MLT","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.958,NA
"1363","MLT","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.54,NA
"1364","MLT","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.758,NA
"1365","MLT","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.031,NA
"1366","MLT","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.25,NA
"1367","MLT","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.616,NA
"1368","MLT","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.997,NA
"1369","MLT","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.043,NA
"1370","MLT","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.757,NA
"1371","MLT","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.827,NA
"1372","MLT","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.797,NA
"1373","MLT","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.572,NA
"1374","MLT","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.981,NA
"1375","MLT","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.875,NA
"1376","MLT","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357.336,NA
"1377","MLT","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.849,NA
"1378","MLT","1991",3.9195,NA,NA,NA,NA,NA,NA,NA,NA,3.89236,NA,NA,NA,NA,NA,NA,NA,NA,364.472,NA
"1379","MLT","1992",4.10318,NA,NA,NA,NA,NA,NA,NA,NA,4.07477,NA,NA,NA,NA,NA,NA,NA,NA,368.073,NA
"1380","MLT","1993",4.28728,NA,NA,NA,NA,NA,NA,NA,NA,4.2576,NA,NA,NA,NA,NA,NA,NA,NA,371.581,NA
"1381","MLT","1994",4.53233,NA,NA,NA,NA,NA,NA,NA,NA,4.50095,NA,NA,NA,NA,NA,NA,NA,NA,374.88,NA
"1382","MLT","1995",4.81487,4.90951,-1.9276028,5.18691,-3.4751295,-1.6706405,-2.5518,NA,NA,4.78153,NA,NA,NA,-3.4751295,-1.6706405,NA,NA,NA,377.419,NA
"1383","MLT","1996",5.00687,5.09546,-1.7385247,5.485299,-7.6942333,-5.7369585,-6.8615,NA,NA,4.9722,NA,NA,NA,-7.6942333,-5.7369585,NA,NA,NA,379.905,NA
"1384","MLT","1997",5.24994,5.27303,-0.437827,5.991523,-7.0728611,-4.6390523,-6.8631,NA,NA,5.21359,NA,NA,NA,-7.0728611,-4.6390523,NA,NA,NA,382.79,NA
"1385","MLT","1998",5.42972,5.46667,-0.6759721,6.440231,-9.2607726,-6.3707422,-8.937,NA,NA,5.39212,NA,NA,NA,-9.2607726,-6.3707422,NA,NA,NA,385.287,NA
"1386","MLT","1999",5.65013,5.64133,0.1560722,6.830619,-6.7140401,-2.876582,-6.7888,NA,NA,5.61101,NA,NA,NA,-6.7140401,-2.876582,NA,NA,NA,387.578,NA
"1387","MLT","2000",6.01249,5.87474,2.344782,7.049609,-5.5072639,-1.4539873,-6.6304,NA,NA,5.97086,5.83562,2.3175266,6.700247,-5.5072639,-1.4539873,-6.6174,NA,NA,390.087,84.36109943
"1388","MLT","2001",6.04906,6.06805,-0.3130216,7.271453,-6.1169626,-2.3833541,-5.967,NA,NA,6.00718,6.02669,-0.3236439,6.910987,-6.1169626,-2.3833541,-5.9619,NA,NA,393.028,87.12325242
"1389","MLT","2002",6.22947,6.16785,0.998934,7.302299,-5.3917245,-1.5267835,-5.8702,NA,NA,6.18634,6.12147,1.0597788,7.07114,-5.3917245,-1.5267835,-5.8994,NA,NA,395.969,88.49341446
"1390","MLT","2003",6.38795,6.31675,1.1272261,7.320987,-9.0224442,-5.482558,-9.5624,NA,NA,6.34373,6.26837,1.2021618,7.170294,-9.0224442,-5.482558,-9.5983,NA,NA,398.582,90.61703552
"1391","MLT","2004",6.41619,6.45853,-0.6556804,7.171618,-4.3108298,-0.5986691,-3.9968,NA,NA,6.37177,6.40716,-0.5523353,7.107268,-4.3108298,-0.5986691,-4.0463,NA,NA,401.268,92.6234165
"1392","MLT","2005",6.65906,6.62973,0.4423916,6.960769,-2.6218945,1.1486931,-2.8338,NA,NA,6.61296,6.57527,0.5732084,6.965878,-2.6218945,1.1486931,-2.8965,NA,NA,403.834,95.05365432
"1393","MLT","2006",6.78076,6.78675,-0.0882172,6.756191,-2.5181299,1.1824795,-2.4759,NA,NA,6.73382,6.73189,0.0286398,6.788967,-2.5181299,1.1824795,-2.5318,NA,NA,405.308,97.31778999
"1394","MLT","2007",7.05108,6.97259,1.1256866,6.580845,-2.1441672,1.3346117,-2.6834,NA,NA,7.00226,6.91743,1.2263371,6.641377,-2.1441672,1.3346117,-2.7316,NA,NA,406.724,100
"1395","MLT","2008",7.28704,7.14403,2.001802,6.49733,-4.1823035,-0.8377008,-5.1412,NA,NA,7.2366,7.09152,2.0457806,6.569902,-4.1823035,-0.8377008,-5.1622,NA,NA,409.379,102.5166861
"1396","MLT","2009",7.10761,7.28051,-2.3747701,6.593284,-3.2388387,0.0322548,-2.1013,NA,NA,7.05841,7.23521,-2.4436191,6.605526,-3.2388387,0.0322548,-2.0683,NA,NA,412.477,104.5939026
"1397","MLT","2010",7.35945,7.4833,-1.6549643,6.58977,-2.3938141,0.6897482,-1.6011,1.2855,-2.8866,7.3085,7.44053,-1.774444,6.583689,-2.3938141,0.6897482,-1.5439,1.2855,-2.8293,414.508,107.562057
"1398","MLT","2011",7.45564,7.65258,-2.5735098,6.468533,-2.4092506,0.7647834,-1.1765,0.5167,-1.6932,7.40781,7.6104,-2.6620535,6.483542,-2.4082074,0.7640668,-1.1331,0.5164,-1.6495,416.268,110.0177378
"1399","MLT","2012",7.66374,7.8994,-2.9832478,6.274523,-3.4877038,-0.4871625,-2.0587,0.3358,-2.3945,7.6148,7.85711,-3.0839213,6.282673,-3.4904706,-0.4885096,-2.0133,0.3359,-2.3492,420.028,113.5842358
"1400","MLT","2013",8.01711,8.22751,-2.5573414,6.015106,-2.4267197,0.4392241,-1.2018,0.1129,-1.3147,7.98327,8.18618,-2.4787016,5.98154,-2.4279026,0.4383332,-1.2406,0.1129,-1.3536,425.967,118.3413493
"1401","MLT","2014",8.7151,8.66991,0.5212923,5.656711,-1.7372407,0.9724599,-1.9869,0.2745,-2.2614,8.68505,8.62447,0.702455,5.593915,-1.7383955,0.9716396,-2.0749,0.2745,-2.3494,434.558,124.677373
"1402","MLT","2015",9.65792,9.34581,3.3395383,5.218961,-1.0168854,1.3265794,-2.6165,0.0694,-2.6859,9.62804,9.28698,3.6724198,5.151564,-1.0186912,1.3320468,-2.7778,0.0696,-2.8474,445.053,134.2547738
"1403","MLT","2016",10.20607,10.02327,1.82378,4.692522,0.910932,3.0030312,0.0373,-0.1098,0.1471,10.18936,9.93854,2.523721,4.667572,0.953869,3.047506,-0.255,-0.1099,-0.1451,455.356,143.6738789
"1404","MLT","2017",10.89236,10.70853,1.7166931,4.196944,3.4085275,5.231965,2.5862,-0.2513,2.8375,10.84874,10.57094,2.627969,4.293457,3.3431984,5.1720058,2.0844,-0.2517,2.3361,467.999,152.8160025
"1405","MLT","2018",11.63002,11.37662,2.2273901,3.84119,1.9117419,3.4559848,0.8448,0.0294,0.8154,11.64224,11.20654,3.8878898,4.157246,1.9173055,3.4584277,0.055,0.0293,0.0257,484.63,162.004386
"1406","MLT","2019",12.21124,12.0327,1.4837474,3.627939,1.2301134,2.5406776,0.5194,0.0184,0.501,12.15265,11.71191,3.7631512,4.175233,0.5375337,1.9102131,-1.265,0.0184,-1.2834,500.6,169.310134
"1407","MLT","2020",12.72039,12.67203,0.3815751,3.513801,1.000645,2.2541611,0.8179,0.0173,0.8006,11.44615,12.07208,-5.1848703,4.38926,-6.7075438,-5.2332956,-4.224,0.0192,-4.2431,515.618,174.5168365
"1408","MLT","2021",13.20085,13.29468,-0.705837,3.449913,0.9750787,2.1467008,1.3132,0,1.3132,12.12791,12.44168,-2.5219008,4.419667,-2.5449284,-1.0885875,-1.3369,0,-1.3369,531.087,179.8598612
"1409","BGR","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410","BGR","1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411","BGR","1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7867.374,NA
"1412","BGR","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7943.118,NA
"1413","BGR","1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8012.946,NA
"1414","BGR","1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8078.145,NA
"1415","BGR","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8144.34,NA
"1416","BGR","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8204.168,NA
"1417","BGR","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8258.057,NA
"1418","BGR","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8310.226,NA
"1419","BGR","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8369.603,NA
"1420","BGR","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8434.172,NA
"1421","BGR","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8489.573,NA
"1422","BGR","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8536.395,NA
"1423","BGR","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8576.2,NA
"1424","BGR","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8620.967,NA
"1425","BGR","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8678.745,NA
"1426","BGR","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8720.742,NA
"1427","BGR","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8758.599,NA
"1428","BGR","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8804.183,NA
"1429","BGR","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8814.032,NA
"1430","BGR","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8825.94,NA
"1431","BGR","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8861.535,NA
"1432","BGR","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8891.117,NA
"1433","BGR","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8917.457,NA
"1434","BGR","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8939.738,NA
"1435","BGR","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8960.679,NA
"1436","BGR","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8960.547,NA
"1437","BGR","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8958.171,NA
"1438","BGR","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8971.358,NA
"1439","BGR","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8981.446,NA
"1440","BGR","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8876.972,NA
"1441","BGR","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8718.289,NA
"1442","BGR","1991",61.1224,NA,NA,NA,NA,NA,NA,NA,NA,61.1224,NA,NA,NA,NA,NA,NA,NA,NA,8632.367,NA
"1443","BGR","1992",56.6899,NA,NA,NA,NA,NA,NA,NA,NA,56.6899,NA,NA,NA,NA,NA,NA,NA,NA,8540.164,NA
"1444","BGR","1993",55.8507,NA,NA,NA,NA,NA,NA,NA,NA,55.8507,NA,NA,NA,NA,NA,NA,NA,NA,8472.313,NA
"1445","BGR","1994",56.866,NA,NA,NA,NA,NA,NA,NA,NA,56.866,NA,NA,NA,NA,NA,NA,NA,NA,8443.591,NA
"1446","BGR","1995",58.4926,54.4048,7.5135735,14.713012,-5.5052991,4.229117,-7.7443,NA,NA,58.4926,54.6933,6.9464126,14.662773,-5.5052991,4.229117,-7.5753,NA,NA,8406.067,71.47479584
"1447","BGR","1996",61.4982,54.0762,13.7249884,14.956504,-8.1101347,7.57839,-12.2002,NA,NA,61.4982,54.3562,13.1392176,14.906264,-8.1101347,7.57839,-12.0256,NA,NA,8362.825,71.03426375
"1448","BGR","1997",52.77,53.8551,-2.0148528,15.182989,0.7602841,7.2402477,1.3607,NA,NA,52.77,54.1639,-2.5734724,15.132749,0.7602841,7.2402477,1.5272,NA,NA,8312.068,70.78296052
"1449","BGR","1998",55.0314,53.9656,1.9749441,15.352023,1.0786076,4.6894487,0.4901,NA,NA,55.0314,54.2796,1.3849359,15.301783,1.0786076,4.6894487,0.6659,NA,NA,8256.786,70.93416064
"1450","BGR","1999",50.4742,54.4282,-7.2646115,15.426453,0.0932399,3.6481354,2.2581,NA,NA,50.4742,54.7508,-7.8109667,15.376213,0.0932399,3.6481354,2.4209,NA,NA,8210.624,71.54993851
